ID: tm4726 | Título: 'Fast and Furious' | Ano de lançamento: 2001 | Gêneros: 'action,comedy' | Avaliação IMDB: 9.8
ID: ts53516 | Título: 'Edgar Rice Burroughs' Tarzan and Jane' | Ano de lançamento: 2017 | Gêneros: '['action', 'animation', 'comedy', 'drama', 'family', 'scifi']' | Avaliação IMDB: 4.599999904632568
ID: ts53543 | Título: 'The Miracle' | Ano de lançamento: 2016 | Gêneros: '['drama', 'comedy', 'fantasy', 'music']' | Avaliação IMDB: 6.300000190734863
ID: ts53545 | Título: 'Santa Clarita Diet' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'horror']' | Avaliação IMDB: 7.800000190734863
ID: ts53641 | Título: 'Lalaloopsy' | Ano de lançamento: 2013 | Gêneros: '['animation']' | Avaliação IMDB: 6.5
ID: ts53663 | Título: 'Workin' Moms' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 7.699999809265137
ID: ts53664 | Título: 'Fauda' | Ano de lançamento: 2015 | Gêneros: '['war', 'drama', 'thriller', 'action']' | Avaliação IMDB: 8.199999809265137
ID: ts53693 | Título: 'The Worst Witch' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'family', 'fantasy', 'european']' | Avaliação IMDB: 7.199999809265137
ID: ts53864 | Título: 'Ozark' | Ano de lançamento: 2017 | Gêneros: '['drama', 'crime', 'thriller']' | Avaliação IMDB: 8.5
ID: ts53936 | Título: 'Innocent' | Ano de lançamento: 2017 | Gêneros: '['drama', 'thriller', 'crime']' | Avaliação IMDB: 8.399999618530273
ID: ts54010 | Título: 'My Runway' | Ano de lançamento: 2016 | Gêneros: '['comedy', 'drama', 'fantasy', 'romance']' | Avaliação IMDB: 6.300000190734863
ID: ts54050 | Título: 'Ultimate Beastmaster' | Ano de lançamento: 2017 | Gêneros: '['action', 'reality']' | Avaliação IMDB: 7.300000190734863
ID: ts54054 | Título: 'Imposters' | Ano de lançamento: 2017 | Gêneros: '['drama', 'thriller', 'comedy', 'crime']' | Avaliação IMDB: 7.800000190734863
ID: ts54100 | Título: 'World of Winx' | Ano de lançamento: 2016 | Gêneros: '['action', 'fantasy', 'animation', 'comedy', 'family', 'european']' | Avaliação IMDB: 6.599999904632568
ID: ts54102 | Título: 'Altered Carbon' | Ano de lançamento: 2018 | Gêneros: '['scifi', 'thriller', 'action', 'drama']' | Avaliação IMDB: 7.900000095367432
ID: ts54110 | Título: 'Puffin Rock' | Ano de lançamento: 2015 | Gêneros: '['comedy', 'animation', 'family', 'european']' | Avaliação IMDB: 8.600000381469727
ID: ts54112 | Título: 'Life Plan A and B' | Ano de lançamento: 2017 | Gêneros: '['drama']' | Avaliação IMDB: 7.800000190734863
ID: ts54117 | Título: 'Luna Petunia' | Ano de lançamento: 2016 | Gêneros: '['animation', 'family', 'fantasy']' | Avaliação IMDB: 6.300000190734863
ID: ts54156 | Título: 'Chef's Table: France' | Ano de lançamento: 2016 | Gêneros: '['documentation']' | Avaliação IMDB: 8.199999809265137
ID: ts55194 | Título: 'Bill Nye Saves the World' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 3.5
ID: ts55223 | Título: '72 Dangerous Places to Live' | Ano de lançamento: 2016 | Gêneros: '['documentation']' | Avaliação IMDB: 6.199999809265137
ID: ts55231 | Título: 'Abstract: The Art of Design' | Ano de lançamento: 2017 | Gêneros: '['documentation']' | Avaliação IMDB: 8.399999618530273
ID: ts55348 | Título: 'QB1: Beyond the Lights' | Ano de lançamento: 2017 | Gêneros: '['drama', 'reality', 'documentation', 'sport']' | Avaliação IMDB: 7.699999809265137
ID: ts55365 | Título: 'The Haunted House' | Ano de lançamento: 2016 | Gêneros: '['thriller', 'horror', 'animation', 'comedy', 'drama', 'family', 'fantasy']' | Avaliação IMDB: 8.300000190734863
ID: ts55484 | Título: 'My Only Love Song' | Ano de lançamento: 2017 | Gêneros: '['drama', 'romance', 'comedy', 'fantasy']' | Avaliação IMDB: 7.0
ID: ts55491 | Título: 'Somewhere Between' | Ano de lançamento: 2017 | Gêneros: '['drama', 'thriller', 'scifi']' | Avaliação IMDB: 6.199999809265137
ID: ts55532 | Título: 'LEGO Friends' | Ano de lançamento: 2012 | Gêneros: '['animation', 'european']' | Avaliação IMDB: 7.599999904632568
ID: ts55533 | Título: 'Legend Quest' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'fantasy', 'animation']' | Avaliação IMDB: 7.199999809265137
ID: ts55556 | Título: 'A Touch of Green' | Ano de lançamento: 2015 | Gêneros: '['drama', 'war']' | Avaliação IMDB: 8.399999618530273
ID: ts55559 | Título: 'Ask the Storybots' | Ano de lançamento: 2016 | Gêneros: '['animation', 'comedy', 'family']' | Avaliação IMDB: 8.399999618530273
ID: ts55576 | Título: 'Buddy Thunderstruck' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'family', 'sport', 'animation', 'action']' | Avaliação IMDB: 7.699999809265137
ID: ts55581 | Título: 'The Bride of Habaek' | Ano de lançamento: 2017 | Gêneros: '['drama', 'comedy', 'fantasy', 'romance']' | Avaliação IMDB: 6.900000095367432
ID: ts55627 | Título: 'Time: The Kalief Browder Story' | Ano de lançamento: 2017 | Gêneros: '['documentation']' | Avaliação IMDB: 8.399999618530273
ID: ts55645 | Título: 'Five Came Back' | Ano de lançamento: 2017 | Gêneros: '['war', 'documentation', 'history']' | Avaliação IMDB: 8.300000190734863
ID: ts55668 | Título: 'Dark' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'crime', 'drama', 'thriller']' | Avaliação IMDB: 8.699999809265137
ID: ts55720 | Título: 'GLOW' | Ano de lançamento: 2017 | Gêneros: '['drama', 'comedy', 'sport', 'reality']' | Avaliação IMDB: 8.0
ID: ts55762 | Título: 'Kingdom' | Ano de lançamento: 2019 | Gêneros: '['action', 'scifi', 'thriller', 'history', 'drama', 'horror']' | Avaliação IMDB: 8.300000190734863
ID: ts55781 | Título: 'Black Spot' | Ano de lançamento: 2017 | Gêneros: '['drama', 'crime', 'thriller', 'horror', 'european']' | Avaliação IMDB: 7.400000095367432
ID: ts55798 | Título: 'Stranger' | Ano de lançamento: 2017 | Gêneros: '['crime', 'drama', 'thriller', 'romance', 'scifi', 'comedy']' | Avaliação IMDB: 8.5
ID: ts55936 | Título: 'My Secret Romance' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'romance']' | Avaliação IMDB: 7.099999904632568
ID: ts55962 | Título: 'Dear White People' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.099999904632568
ID: ts55966 | Título: 'LEGO Friends: The Power of Friendship' | Ano de lançamento: 2016 | Gêneros: '['animation']' | Avaliação IMDB: 6.699999809265137
ID: ts55982 | Título: 'Anne with an E' | Ano de lançamento: 2017 | Gêneros: '['drama', 'family']' | Avaliação IMDB: 8.699999809265137
ID: ts56032 | Título: 'La Niña' | Ano de lançamento: 2016 | Gêneros: '['action', 'drama']' | Avaliação IMDB: 8.399999618530273
ID: ts56033 | Título: 'Surviving Escobar - Alias JJ' | Ano de lançamento: 2017 | Gêneros: '['crime', 'drama']' | Avaliação IMDB: 7.699999809265137
ID: ts56125 | Título: 'Ingobernable' | Ano de lançamento: 2017 | Gêneros: '['war', 'crime', 'drama', 'thriller']' | Avaliação IMDB: 7.0
ID: ts56201 | Título: 'Cloudy with a Chance of Meatballs' | Ano de lançamento: 2017 | Gêneros: '['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']' | Avaliação IMDB: 3.4000000953674316
ID: ts56221 | Título: 'Rainbow Ruby' | Ano de lançamento: 2016 | Gêneros: '['family', 'fantasy', 'animation', 'comedy']' | Avaliação IMDB: 6.599999904632568
ID: ts56251 | Título: 'ID-0' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'drama', 'animation', 'action']' | Avaliação IMDB: 6.099999904632568
ID: ts56261 | Título: 'Castlevania' | Ano de lançamento: 2017 | Gêneros: '['animation', 'drama', 'fantasy', 'horror', 'action']' | Avaliação IMDB: 8.300000190734863
ID: ts56480 | Título: 'Troy: Fall of a City' | Ano de lançamento: 2018 | Gêneros: '['action', 'war', 'fantasy', 'romance']' | Avaliação IMDB: 3.9000000953674316
ID: ts56481 | Título: 'Great News' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 7.0
ID: ts56511 | Título: 'Cable Girls' | Ano de lançamento: 2017 | Gêneros: '['drama', 'history', 'european']' | Avaliação IMDB: 7.599999904632568
ID: ts56589 | Título: 'Tayo the Little Bus' | Ano de lançamento: 2010 | Gêneros: '['animation', 'comedy', 'family']' | Avaliação IMDB: 5.300000190734863
ID: ts56594 | Título: 'Disjointed' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 6.699999809265137
ID: ts56636 | Título: 'My Sassy Girl' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'romance']' | Avaliação IMDB: 6.800000190734863
ID: ts56648 | Título: 'The Keepers' | Ano de lançamento: 2017 | Gêneros: '['documentation', 'thriller', 'crime', 'action', 'drama']' | Avaliação IMDB: 8.199999809265137
ID: ts56670 | Título: 'Hot Girls Wanted: Turned On' | Ano de lançamento: 2017 | Gêneros: '['documentation']' | Avaliação IMDB: 6.599999904632568
ID: ts56683 | Título: 'The Sinner' | Ano de lançamento: 2017 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 7.900000095367432
ID: ts56718 | Título: 'El Chapo' | Ano de lançamento: 2017 | Gêneros: '['drama', 'action', 'crime', 'history']' | Avaliação IMDB: 7.800000190734863
ID: ts56748 | Título: 'T@gged' | Ano de lançamento: 2016 | Gêneros: '['drama', 'thriller', 'reality']' | Avaliação IMDB: 7.099999904632568
ID: ts56933 | Título: 'The New Legends of Monkey' | Ano de lançamento: 2018 | Gêneros: '['scifi', 'action', 'comedy', 'fantasy']' | Avaliação IMDB: 6.400000095367432
ID: ts56969 | Título: 'Atypical' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 8.300000190734863
ID: ts57055 | Título: 'Black Lightning' | Ano de lançamento: 2018 | Gêneros: '['action', 'scifi', 'drama']' | Avaliação IMDB: 6.099999904632568
ID: ts57080 | Título: 'Spirit: Riding Free' | Ano de lançamento: 2017 | Gêneros: '['action', 'animation', 'family', 'western', 'comedy', 'drama', 'documentation']' | Avaliação IMDB: 6.400000095367432
ID: ts57082 | Título: 'White Gold' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'european']' | Avaliação IMDB: 7.400000095367432
ID: ts57120 | Título: 'Good Girls' | Ano de lançamento: 2018 | Gêneros: '['drama', 'crime', 'comedy']' | Avaliação IMDB: 7.699999809265137
ID: ts57148 | Título: 'Champions' | Ano de lançamento: 2018 | Gêneros: '['comedy']' | Avaliação IMDB: 6.0
ID: ts57210 | Título: 'Valor' | Ano de lançamento: 2017 | Gêneros: '['drama']' | Avaliação IMDB: 5.800000190734863
ID: ts57213 | Título: 'The Dark Crystal: Age of Resistance' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']' | Avaliação IMDB: 8.399999618530273
ID: ts57281 | Título: 'All Hail King Julien: Exiled' | Ano de lançamento: 2017 | Gêneros: '['animation', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 7.400000095367432
ID: ts57300 | Título: 'Marlon' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 6.900000095367432
ID: ts57303 | Título: 'Friends from College' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.900000095367432
ID: ts57327 | Título: 'The Witcher' | Ano de lançamento: 2019 | Gêneros: '['scifi', 'action', 'horror', 'drama', 'fantasy']' | Avaliação IMDB: 8.199999809265137
ID: ts57424 | Título: 'The Forest' | Ano de lançamento: 2017 | Gêneros: '['drama', 'crime', 'thriller', 'european']' | Avaliação IMDB: 7.199999809265137
ID: ts57439 | Título: 'Damnation' | Ano de lançamento: 2017 | Gêneros: '['western', 'crime', 'drama']' | Avaliação IMDB: 7.599999904632568
ID: ts57464 | Título: 'Life Sentence' | Ano de lançamento: 2018 | Gêneros: '['comedy', 'drama']' | Avaliação IMDB: 6.400000095367432
ID: ts57465 | Título: 'Dynasty' | Ano de lançamento: 2017 | Gêneros: '['drama']' | Avaliação IMDB: 7.199999809265137
ID: ts57705 | Título: 'The Paper' | Ano de lançamento: 2016 | Gêneros: '['drama', 'crime', 'action']' | Avaliação IMDB: 7.400000095367432
ID: ts57811 | Título: 'Fate/Apocrypha' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'action', 'animation', 'drama', 'fantasy']' | Avaliação IMDB: 6.599999904632568
ID: ts57814 | Título: 'Kakegurui' | Ano de lançamento: 2017 | Gêneros: '['drama', 'thriller', 'action', 'animation']' | Avaliação IMDB: 7.199999809265137
ID: ts57822 | Título: 'Sick Note' | Ano de lançamento: 2017 | Gêneros: '['comedy', 'crime']' | Avaliação IMDB: 6.699999809265137
ID: ts57850 | Título: 'HAPPY!' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']' | Avaliação IMDB: 8.100000381469727
ID: ts57913 | Título: 'Strongest Deliveryman' | Ano de lançamento: 2017 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 7.300000190734863
ID: ts57964 | Título: 'Hotel Transylvania: The Series' | Ano de lançamento: 2017 | Gêneros: '['family', 'animation', 'comedy', 'horror', 'fantasy']' | Avaliação IMDB: 5.300000190734863
ID: ts57985 | Título: 'Free Rein' | Ano de lançamento: 2017 | Gêneros: '['action', 'comedy', 'drama', 'family', 'documentation']' | Avaliação IMDB: 7.0
ID: ts58010 | Título: 'VeggieTales in the House' | Ano de lançamento: 2014 | Gêneros: '['comedy', 'family', 'music', 'animation']' | Avaliação IMDB: 4.199999809265137
ID: ts58025 | Título: 'My Little Pony: Equestria Girls' | Ano de lançamento: 2017 | Gêneros: '['animation', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 6.5
ID: ts58061 | Título: 'Memories of Love' | Ano de lançamento: 2018 | Gêneros: '['drama', 'romance']' | Avaliação IMDB: 5.699999809265137
ID: ts58068 | Título: 'Inside the World's Toughest Prisons' | Ano de lançamento: 2016 | Gêneros: '['crime', 'documentation']' | Avaliação IMDB: 7.099999904632568
ID: ts58133 | Título: 'Manhunt' | Ano de lançamento: 2017 | Gêneros: '['crime', 'drama', 'thriller']' | Avaliação IMDB: 8.100000381469727
ID: ts58137 | Título: 'Pac-Man and the Ghostly Adventures' | Ano de lançamento: 2013 | Gêneros: '['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 4.599999904632568
ID: ts58152 | Título: 'Cathedral of the Sea' | Ano de lançamento: 2018 | Gêneros: '['drama', 'history']' | Avaliação IMDB: 7.400000095367432
ID: ts58155 | Título: 'Alias Grace' | Ano de lançamento: 2017 | Gêneros: '['drama', 'crime', 'history', 'thriller']' | Avaliação IMDB: 7.699999809265137
ID: ts58175 | Título: 'She's Gotta Have It' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 6.699999809265137
ID: ts58225 | Título: 'The Standups' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 6.599999904632568
ID: ts58367 | Título: 'Safe' | Ano de lançamento: 2018 | Gêneros: '['drama', 'thriller', 'crime', 'european']' | Avaliação IMDB: 7.199999809265137
ID: ts58433 | Título: 'The Haunting of Hill House' | Ano de lançamento: 2018 | Gêneros: '['thriller', 'drama', 'horror']' | Avaliação IMDB: 8.600000381469727
ID: ts58528 | Título: 'Inside West Coast Customs' | Ano de lançamento: 2011 | Gêneros: '['reality']' | Avaliação IMDB: 7.300000190734863
ID: ts6 | Título: 'House of Cards' | Ano de lançamento: 2013 | Gêneros: '['drama']' | Avaliação IMDB: 8.699999809265137
ID: ts61384 | Título: 'My Love: Six Stories of True Love' | Ano de lançamento: 2021 | Gêneros: '['reality', 'romance', 'documentation']' | Avaliação IMDB: 7.5
ID: ts6506 | Título: 'The Borgias' | Ano de lançamento: 2011 | Gêneros: '['drama', 'crime', 'history', 'romance']' | Avaliação IMDB: 7.900000095367432
ID: ts6644 | Título: 'Borgen' | Ano de lançamento: 2010 | Gêneros: '['drama', 'european']' | Avaliação IMDB: 8.5
ID: ts67797 | Título: 'Sammy & Co' | Ano de lançamento: 2014 | Gêneros: '['animation', 'european']' | Avaliação IMDB: 5.699999809265137
ID: ts68146 | Título: 'Myths & Monsters' | Ano de lançamento: 2017 | Gêneros: '['documentation', 'fantasy', 'european']' | Avaliação IMDB: 7.699999809265137
ID: ts687 | Título: 'The 4400' | Ano de lançamento: 2004 | Gêneros: '['drama', 'scifi', 'thriller']' | Avaliação IMDB: 7.300000190734863
ID: ts6879 | Título: 'El Reemplazante' | Ano de lançamento: 2012 | Gêneros: '['drama']' | Avaliação IMDB: 8.5
ID: ts69208 | Título: 'Love, Now' | Ano de lançamento: 2012 | Gêneros: '['drama']' | Avaliação IMDB: 7.5
ID: ts70529 | Título: 'Norsemen' | Ano de lançamento: 2016 | Gêneros: '['comedy', 'drama', 'history']' | Avaliação IMDB: 7.699999809265137
ID: ts70631 | Título: 'Children of the Whales' | Ano de lançamento: 2017 | Gêneros: '['scifi', 'animation', 'drama', 'fantasy']' | Avaliação IMDB: 7.0
ID: ts72196 | Título: 'Swap Shop' | Ano de lançamento: 2021 | Gêneros: '['reality']' | Avaliação IMDB: 6.599999904632568
ID: ts72247 | Título: 'Disenchantment' | Ano de lançamento: 2018 | Gêneros: '['scifi', 'comedy', 'fantasy', 'animation', 'action']' | Avaliação IMDB: 7.199999809265137
ID: ts74805 | Título: 'A Little Help with Carol Burnett' | Ano de lançamento: 2018 | Gêneros: '[]' | Avaliação IMDB: 6.300000190734863
ID: ts74809 | Título: 'Knightfall' | Ano de lançamento: 2017 | Gêneros: '['action', 'drama', 'history']' | Avaliação IMDB: 6.699999809265137
ID: ts74816 | Título: 'American Vandal' | Ano de lançamento: 2017 | Gêneros: '['crime', 'comedy', 'drama']' | Avaliação IMDB: 8.100000381469727
ID: ts74823 | Título: 'Wet Hot American Summer: Ten Years Later' | Ano de lançamento: 2017 | Gêneros: '['comedy']' | Avaliação IMDB: 6.900000095367432
ID: ts74928 | Título: 'Einsatzgruppen: The Nazi Death Squads' | Ano de lançamento: 2009 | Gêneros: '['documentation', 'history', 'war', 'european']' | Avaliação IMDB: 7.599999904632568
ID: ts74929 | Título: 'H20: Mermaid Adventures' | Ano de lançamento: 2015 | Gêneros: '['animation', 'family', 'comedy', 'drama', 'fantasy', 'romance', 'european']' | Avaliação IMDB: 5.699999809265137
ID: ts74962 | Título: 'True and the Rainbow Kingdom' | Ano de lançamento: 2017 | Gêneros: '['animation', 'comedy', 'family', 'fantasy']' | Avaliação IMDB: 7.199999809265137
ID: ts75002 | Título: 'Borderliner' | Ano de lançamento: 2017 | Gêneros: '['drama', 'documentation', 'crime', 'thriller', 'history', 'war']' | Avaliação IMDB: 6.699999809265137
ID: ts75097 | Título: 'Maniac' | Ano de lançamento: 2018 | Gêneros: '['scifi', 'comedy', 'drama']' | Avaliação IMDB: 7.699999809265137
ID: ts75104 | Título: 'Zbrodnia' | Ano de lançamento: 2014 | Gêneros: '['crime', 'action']' | Avaliação IMDB: 6.199999809265137
ID: ts75151 | Título: 'Godless' | Ano de lançamento: 2017 | Gêneros: '['drama', 'western', 'documentation', 'action', 'crime']' | Avaliação IMDB: 7.599999904632568
